title,price_idr,city,district,bedrooms,bathrooms,garage,land_size_m2,building_size_m2,scraped_at
Rumah 2 Lantai dan Semifurnised di Villa Gading Indah,13900000000.0,Jakarta Utara,Kelapa Gading,4.0,4.0,1.0,337.0,550.0,2026-04-28T06:13:40.972609+00:00
"Layar Permai, Pik1,.2 LT, Hadap Selatan Luas 77M2",2950000000.0,Jakarta Utara,Penjaringan,3.0,3.0,1.0,77.0,100.0,2026-04-28T06:13:43.966539+00:00
"Dijual Rumah di Koja, Jakarta Utara - Nego Tipis",1950000000.0,Jakarta Utara,Koja,3.0,3.0,1.0,100.0,150.0,2026-04-28T06:13:47.750102+00:00
"Jual Cepat Rumah di Kelapa Molek, Kelapa Gading, Jakarta Utara",1450000000.0,Jakarta Utara,Kelapa Gading,2.0,1.0,,90.0,100.0,2026-04-28T06:13:51.878189+00:00
Rumah 2 Lantai 180M2 Grisenda,5000000000.0,Jakarta Utara,Pantai Indah Kapuk,4.0,4.0,2.0,171.0,250.0,2026-04-28T06:13:54.855927+00:00
Dijual Segera Rumah Bagus Cluster Cleveland Pik2 Tahap 1,2800000000.0,Jakarta Utara,Pantai Indah Kapuk 2,4.0,3.0,,80.0,100.0,2026-04-28T06:13:57.697180+00:00
Rumah Bagus Siap Huni Summerwood Sedayu City Kelapa Gading,5700000000.0,Jakarta Utara,Kelapa Gading,4.0,4.0,1.0,120.0,180.0,2026-04-28T06:14:01.592625+00:00
Dijual Rumah Pik 2 Brand New 8X15 2 Lantai bisa KPR,4250000000.0,Jakarta Utara,Pantai Indah Kapuk 2,3.0,4.0,1.0,120.0,156.0,2026-04-28T06:14:05.279546+00:00
Dijual dan Disewakan Rumah Hommy dan Siap Huni Mediterania Boulevard Pik 1 Full Furnised,14900000000.0,Jakarta Utara,Pantai Indah Kapuk,6.0,5.0,2.0,360.0,360.0,2026-04-28T06:14:09.157857+00:00
Dijual Super Cepat Rumah Siap Huni di Muara Karang. Luas 8X15,4800000000.0,Jakarta Utara,Muara Karang,5.0,5.0,1.0,120.0,120.0,2026-04-28T06:14:12.314260+00:00
Dijual Cepat Rumah Siap Huni di Miami PIK 2. Full Furnish Tinggal Bawa Koper,3200000000.0,Jakarta Utara,Pantai Indah Kapuk 2,3.0,,1.0,80.0,160.0,2026-04-28T06:14:16.252100+00:00
Rumah Mewah Termurah Di Komplek Mewah Lt 1283 + Swim Pool,27000000000.0,Jakarta Utara,Sunter,6.0,7.0,5.0,1283.0,1055.0,2026-04-28T06:14:21.335984+00:00
Rumah Bagus Siap Huni Luas 140 Hadap Selatan di Sunter Mas,3500000000.0,Jakarta Utara,Sunter,5.0,3.0,3.0,140.0,325.0,2026-04-28T06:14:24.565737+00:00
Akhirnya Dijual Juga Rumah 2 Lt. Kelapa Gading,6150000000.0,Jakarta Utara,Kelapa Gading,5.0,3.0,2.0,400.0,350.0,2026-04-28T06:14:28.550336+00:00
Dijual Rumah Kavling Pik Timaran Uk 600M2 Best Deal 32Jt/M2 Nego At Jakarta Utara,18000000000.0,Jakarta Utara,Pantai Indah Kapuk,1.0,1.0,,600.0,600.0,2026-04-28T06:14:33.123956+00:00
Dijual Rumah Cbd Pluit Townhouse Emporium Harga NJOP Uk 228M2 At Jakarta Utara,8500000000.0,Jakarta Utara,Pluit,6.0,5.0,1.0,228.0,442.0,2026-04-28T06:14:36.331070+00:00
Dijual Rumah Kelapa Gading Brand New Full Furnished At Jakarta Utara,2900000000.0,Jakarta Utara,Kelapa Gading,4.0,3.0,,120.0,185.0,2026-04-28T06:14:39.217241+00:00
"Pik Rumah 5X15, 3 Lantai Sudah Renovasi Semi Furnished Pik Golf Island Cluster Piano",3500000000.0,Jakarta Utara,Pantai Indah Kapuk,4.0,5.0,1.0,75.0,175.0,2026-04-28T06:14:44.059328+00:00
Rumah Minimalis Modern Di Pluit Jakarta Utara,9000000000.0,Jakarta Utara,Pluit,6.0,5.0,5.0,231.0,540.0,2026-04-28T06:14:46.420727+00:00
"Rumah Mewah Brand New 3 Lantai di Sunter, Jakarta Utara - 6+1 KT, Fully Furnished, Siap Huni! Masih bisa Nego!",7200000000.0,Jakarta Utara,Sunter,6.0,4.0,,194.0,400.0,2026-04-28T06:14:49.444034+00:00
Rumah Hitung Tanah di Muara Karang Jakarta Utara Luas 14X15 SHM,3600000000.0,Jakarta Utara,Muara Karang,2.0,2.0,,210.0,250.0,2026-04-28T06:14:52.691693+00:00
RUMAH DI MUARA KARANG FAVORIT,6500000000.0,Jakarta Utara,Muara Karang,4.0,4.0,,200.0,352.0,2026-04-28T06:14:55.684478+00:00
Rumah Pluit Karang Cantik Muara Karang Penjaringan Jakarta Utara,3000000000.0,Jakarta Utara,Muara Karang,6.0,6.0,,120.0,300.0,2026-04-28T06:14:58.481088+00:00
Rumah Minimalis Mewah Muara Karang Lantai Marmer,3300000000.0,Jakarta Utara,Muara Karang,4.0,4.0,4.0,75.0,200.0,2026-04-28T06:15:01.936281+00:00
Rumah Muara Karang Ada Kolam Renang Full Furnish Bagus Banget,6500000000.0,Jakarta Utara,Muara Karang,3.0,4.0,4.0,150.0,360.0,2026-04-28T06:15:03.957061+00:00
Rumah Baru Muara Karang 8X15 Hadap Timur SHM,4800000000.0,Jakarta Utara,Muara Karang,3.0,4.0,2.0,120.0,200.0,2026-04-28T06:15:07.640931+00:00
Rumah Bagus Rapi Depan Taman Griya Pratama Kelapa Gading Nego Sampai Deal!,3500000000.0,Jakarta Utara,Kelapa Gading,6.0,4.0,1.0,135.0,300.0,2026-04-28T06:15:11.340616+00:00
Dijual Cepat Rumah Pik2 8X15 Kosongan,4200000000.0,Jakarta Utara,Pantai Indah Kapuk 2,3.0,3.0,2.0,120.0,150.0,2026-04-28T06:15:13.582822+00:00
Rumah Mewah 3 Lantai di Elang Laut Pik 1 Pantai Indah Kapuk Jakarta Utara,10200000000.0,Jakarta Utara,Pantai Indah Kapuk,4.0,3.0,2.0,188.0,562.0,2026-04-28T06:15:17.837575+00:00
"Rumah Brand New Bagus Type Minimalis Modern di Kelapa Nias Kelapa Gading, Jakarta Utara",3500000000.0,Jakarta Utara,Kelapa Gading,4.0,3.0,,120.0,160.0,2026-04-28T06:15:22.370086+00:00
Rumah dengan Fasilitas Super Mewah di Pantai Mutiara,33000000000.0,Jakarta Utara,Pantai Mutiara,5.0,5.0,6.0,609.0,1200.0,2026-04-28T06:15:27.567994+00:00
Rumah Brand New Muara Karang Bagus dan Rapi,3650000000.0,Jakarta Utara,Muara Karang,5.0,5.0,,102.0,275.0,2026-04-28T06:15:30.396742+00:00
"Dijual Rumah.mayang Permai, Pantai Indah Kapuk 1",6500000000.0,Jakarta Utara,Pantai Indah Kapuk,5.0,5.0,5.0,150.0,400.0,2026-04-28T06:15:33.984530+00:00
"Rumah Terbaru Cluster Izzi BSD City L5 L6 Mulai 1,4Man Limited Unit",1480000000.0,Jakarta Utara,Kelapa Gading,3.0,3.0,,55.0,90.0,2026-04-28T06:15:36.722972+00:00
Rumah Mewah Bagus 2Lt Semi Furnish di Bukit Gading Villa Cluster Kintamani Kelapa Gading,48000000000.0,Jakarta Utara,Kelapa Gading,7.0,6.0,13.0,1117.0,1200.0,2026-04-28T06:15:39.795499+00:00
"Rumah Siap Huni, Lokasi Strategis dan Nyaman",39200000000.0,Jakarta Utara,Sunter,5.0,3.0,,1363.0,661.0,2026-04-28T06:15:42.562523+00:00
Rumah Bukit Gading Villa Bagus,38500000000.0,Jakarta Utara,Kelapa Gading,6.0,8.0,6.0,640.0,1700.0,2026-04-28T06:15:45.561434+00:00
Rumah Asri Bukit Gading Villa BGV,49000000000.0,Jakarta Utara,Kelapa Gading,6.0,6.0,8.0,1117.0,1200.0,2026-04-28T06:15:52.726995+00:00
Jual Rumah Hitung Tanah Bgv,29500000000.0,Jakarta Utara,Kelapa Gading,6.0,8.0,,796.0,900.0,2026-04-28T06:15:56.562248+00:00
"Rumah Standard Puan Raya, Hitung Tanah",2900000000.0,Jakarta Utara,Kelapa Gading,4.0,2.0,1.0,132.0,149.0,2026-04-28T06:16:00.043294+00:00
"Rumah Pinggir Jalan Besar, Cocok untuk Usaha",8199999999.999999,Jakarta Utara,Kelapa Gading,4.0,3.0,3.0,280.0,400.0,2026-04-28T06:16:03.380540+00:00
Rumah Sherwood Garden Bagus,5250000000.0,Jakarta Utara,Kelapa Gading,6.0,5.0,2.0,120.0,350.0,2026-04-28T06:16:07.757718+00:00
Rumah Bagus Bukit Gading Mediterania,22000000000.0,Jakarta Utara,Kelapa Gading,6.0,8.0,4.0,544.0,1000.0,2026-04-28T06:16:10.839418+00:00
Jual Cepat Rumah Pik 1 Bgm Hitung Tanah Siap Huni,6000000000.0,Jakarta Utara,Penjaringan,4.0,3.0,,140.0,200.0,2026-04-28T06:16:13.276223+00:00
Rumah Mewah Kelapa Gading Full Renovasi Royal Gading Murah,7500000000.0,Jakarta Utara,Kelapa Gading,3.0,3.0,4.0,200.0,540.0,2026-04-28T06:16:15.858269+00:00
Paling Murah di Golf Island Pik! Rumah 8X15 Orchestra Brand New - Best Deal,3900000000.0,Jakarta Utara,Pantai Indah Kapuk,4.0,4.0,1.0,120.0,163.0,2026-04-28T06:16:19.601680+00:00
Dijual Rumah Golf Island Pik Cluster Harmony Plus Cashback,3200000000.0,Jakarta Utara,Golf Island,4.0,4.0,1.0,90.0,132.0,2026-04-28T06:16:24.718483+00:00
Rumah Minimalis Terawat di Arcadia,1800000000.0,Jakarta Utara,Kelapa Gading,3.0,2.0,1.0,72.0,100.0,2026-04-28T06:16:27.503646+00:00
Murah.rumah Dicluster Denver Pik2 8X10m,2900000000.0,Jakarta Utara,Pantai Indah Kapuk 2,2.0,3.0,1.0,80.0,82.0,2026-04-28T06:16:31.333181+00:00
"Rumah, SHM, di Kelapa Gading,",3200000000.0,Jakarta Utara,Kelapa Gading,5.0,3.0,2.0,111.0,275.0,2026-04-28T06:16:33.846677+00:00
Dijual Cepat Rumah 2 Lantai di Golf Island - Pik,3900000000.0,Jakarta Utara,Pantai Indah Kapuk,4.0,4.0,,180.0,360.0,2026-04-28T06:16:37.290815+00:00
Dijual cepat Rumah Wallet Elok Siap Huni SHM Pik 1,7000000000.0,Jakarta Utara,Pantai Indah Kapuk,5.0,5.0,2.0,180.0,380.0,2026-04-28T06:16:41.397032+00:00
Termurah ! Jual Dibawah Harga NJOP Posisi Hook Fully Furnished LT 293M2 di Sunter Permai Jaya,5170000000.0,Jakarta Utara,Sunter,4.0,3.0,2.0,293.0,380.0,2026-04-28T06:16:45.956093+00:00
"Rumah Posisi Hoek di Janur Indah, Kelapa Gading, Jakata Utara",7250000000.0,Jakarta Utara,Kelapa Gading,5.0,4.0,,289.0,312.0,2026-04-28T06:16:50.324390+00:00
"*Dijual Rumah Uk.7x21 di Dalam Komplek Pluit Mas, Jembatan 3, Pejagalan, Penjaringan, Jakarta Utara .*(Kode Rmrg 2993)",4500000000.0,Jakarta Utara,Pluit,3.0,4.0,2.0,150.0,210.0,2026-04-28T06:16:53.734127+00:00
Rumah Bagus,11500000000.0,Jakarta Utara,Sunter,5.0,5.0,,380.0,450.0,2026-04-28T06:16:58.892760+00:00
Jual Cepat Rumah Minimalis Bagus Komplek Summarecon Kelapa Gading,3000000000.0,Jakarta Utara,Kelapa Gading,5.0,4.0,,120.0,192.0,2026-04-28T06:17:03.747985+00:00
Rumah Mewah Pantai Indah Kapuk Luas 324M2 Siap Huni,12900000000.0,Jakarta Utara,Pantai Indah Kapuk,5.0,3.0,,324.0,500.0,2026-04-28T06:17:12.159978+00:00
Rumah Jual Cepat di Muara Karang 8X15 Dekat Pasar,3500000000.0,Jakarta Utara,Muara Karang,4.0,4.0,1.0,120.0,250.0,2026-04-28T06:17:16.911601+00:00
Rumah Bagus Muara Karang Harga Oke Blok Favorit,6600000000.0,Jakarta Utara,Muara Karang,4.0,4.0,2.0,160.0,300.0,2026-04-28T06:17:19.056628+00:00
"DIJUAL RUMAH JANUR ELOK, KELAPA GADING, 9X17, TOTAL RENOVASI, 3 LANTAI, TINGGI DARI JALAN",5700000000.0,Jakarta Utara,Kelapa Gading,8.0,5.0,2.0,153.0,450.0,2026-04-28T06:17:22.610203+00:00
Dijual Rumah Brand New Ada Lift di Sunter,15000000000.0,Jakarta Utara,Sunter,5.0,6.0,4.0,270.0,500.0,2026-04-28T06:17:26.054278+00:00
Dijual Cepat Rumah Semi Furnish Luas 120M2 Termurah Muara Karang,3800000000.0,Jakarta Utara,Muara Karang,3.0,3.0,1.0,120.0,240.0,2026-04-28T06:17:30.068663+00:00
Rumah 1.5 Lantai Perlu Renovasi,2700000000.0,Jakarta Utara,Sunter,3.0,2.0,1.0,105.0,157.0,2026-04-28T06:17:34.119159+00:00
Dijual Rumah Pik Furnished,6000000000.0,Jakarta Utara,Pantai Indah Kapuk,5.0,5.0,4.0,144.0,450.0,2026-04-28T06:17:37.437233+00:00
Rumah Murah Rapi Siap Huni Lokasi Strategis Dekat Mall Kelapa Gading,2790000000.0,Jakarta Utara,Kelapa Gading,5.0,4.0,1.0,102.0,180.0,2026-04-28T06:17:40.100044+00:00
Rumah Baru Pantai Indah Kapuk Kuningan Village 10X20 3 Kamar Tidur,7400000000.0,Jakarta Utara,Pantai Indah Kapuk 2,4.0,4.0,2.0,200.0,220.0,2026-04-28T06:17:44.161587+00:00
Rumah Brand New Villa Pasir Putih Pik2 8X20 3 Kamar Tidur Bagus,6400000000.0,Jakarta Utara,Pantai Indah Kapuk 2,4.0,4.0,2.0,160.0,228.0,2026-04-28T06:17:47.726176+00:00
Rumah Golf Island Pik Uk 12X25 Mahogani Hrg 11M bisa KPR,10800000000.0,Jakarta Utara,Pantai Indah Kapuk,5.0,5.0,3.0,300.0,435.0,2026-04-28T06:17:50.895541+00:00
"Rumah Mewah 3 Lantai Sunter Agung, 10X25 Siap Huni Murah",6200000000.0,Jakarta Utara,Sunter,6.0,4.0,3.0,250.0,600.0,2026-04-28T06:17:53.200780+00:00
Rumah Strategis 3 Lantai Kelapa Molek Kelapa Gading Jakarta Utara,2950000000.0,Jakarta Utara,Kelapa Gading,5.0,4.0,1.0,90.0,180.0,2026-04-28T06:17:56.925626+00:00
Dijual Segera Rumah Teluk Gong Penjaringan Jakarta Utara Hadap Utara Siap Huni Lokasi Rumah Strategis,2700000000.0,Jakarta Utara,Teluk Gong,4.0,3.0,1.0,90.0,200.0,2026-04-28T06:18:00.844864+00:00
"Dijual Murah Hitung Tanah, Bonus Bangunan. Rumah Pinisi Pik Posisi Hoek",25000000000.0,Jakarta Utara,Pantai Indah Kapuk,4.0,5.0,4.0,686.0,473.0,2026-04-28T06:18:03.966776+00:00
Murah! Rumah Kelapa Gading Green Living 220M2,6500000000.0,Jakarta Utara,Kelapa Gading,4.0,2.0,,220.0,333.0,2026-04-28T06:18:06.810433+00:00
Siap Huni! Rumah Minimalis Janur Elok - Kelapa Gading,5800000000.0,Jakarta Utara,Kelapa Gading,4.0,4.0,,153.0,333.0,2026-04-28T06:18:11.375969+00:00
Murah! Rumah Full Renov 3 Lantai Janur Elok Bagus - Kelapa Gading,6600000000.0,Jakarta Utara,Kelapa Gading,5.0,4.0,,187.0,333.0,2026-04-28T06:18:15.319203+00:00
Rumah Baru + Fre Kitchen Set di Kelapa Gading 2 Lantai,2800000000.0,Jakarta Utara,Kelapa Gading,4.0,3.0,,90.0,222.0,2026-04-28T06:18:20.713236+00:00
Dijual Rumah Bagus 2 Lantai Muara Karang,6300000000.0,Jakarta Utara,Muara Karang,4.0,4.0,1.0,160.0,300.0,2026-04-28T06:18:32.043220+00:00
Dijual Lelang Rumah Dalam Komplek Griya Inti Sunterjakarta Utara,3500000000.0,Jakarta Utara,Tanjung Priok,3.0,3.0,2.0,180.0,180.0,2026-04-28T06:18:37.295613+00:00
"Rumah Pik 2 Bdi Uk 12X30 2,5Lt Hrg 11,7M bisa KPR",11700000000.0,Jakarta Utara,Pantai Indah Kapuk,3.0,3.0,,360.0,700.0,2026-04-28T06:18:42.479787+00:00
Termurah Rumah Tua Pluit,6170000000.0,Jakarta Utara,Pluit,1.0,1.0,1.0,325.0,250.0,2026-04-28T06:18:48.051304+00:00
"Murah Rumah Pluit Barat, Nego",8700000000.0,Jakarta Utara,Pluit,6.0,6.0,4.0,325.0,500.0,2026-04-28T06:18:52.984110+00:00
Rumah Cantik 2 Lantai di Warakas Jakut,770000000.0,Jakarta Utara,Tanjung Priok,2.0,2.0,2.0,32.0,53.0,2026-04-28T06:18:58.136870+00:00
Rumah Golf Island Pik Hadap Timur dan Furnish,4300000000.0,Jakarta Utara,Golf Island,4.0,4.0,,120.0,163.0,2026-04-28T06:19:04.580215+00:00
Dijual Rumah Bagus di Agung Indah Sunter,26000000000.0,Jakarta Utara,Sunter,7.0,6.0,3.0,1040.0,800.0,2026-04-28T06:19:09.532740+00:00
Dijual Murah Rumah Mewah Di Pik1,31000000000.0,Jakarta Utara,Pantai Indah Kapuk,5.0,6.0,11.0,640.0,1800.0,2026-04-28T06:19:15.759961+00:00
Dijual Rumah 2 Lantai di Kelapa Gading Kirana. Jakarta Utara,4300000000.0,Jakarta Utara,Kelapa Gading,4.0,4.0,1.0,153.0,216.0,2026-04-28T06:19:21.530743+00:00
Dijual Cepat Pluit Murni 7X20 Jalan Lega,4500000000.0,Jakarta Utara,Pluit,5.0,5.0,3.0,140.0,420.0,2026-04-28T06:19:25.255215+00:00
"Rumah Hoki 4 Lantai Semi Furnished, Kondisi Terawat, Siap Huni dan Bebas Banjir - Bandengan Selatan",8500000000.0,Jakarta Utara,Bandengan,5.0,5.0,3.0,110.0,270.0,2026-04-28T06:19:29.456413+00:00
Rumah Bagus 2 LT Gading Arcadia Klp Gading Jak Ut,2500000000.0,Jakarta Utara,Kelapa Gading,3.0,2.0,2.0,96.0,117.0,2026-04-28T06:19:35.679665+00:00
Rumah Mewah 3 Lantai Golf Island Pik Jakarta Utara,10000000000.0,Jakarta Utara,Penjaringan,5.0,5.0,1.0,240.0,435.0,2026-04-28T06:19:39.497719+00:00
Rumah 3Lantai Kelapa Gading 195M,4800000000.0,Jakarta Utara,Kelapa Gading,9.0,6.0,2.0,195.0,535.0,2026-04-28T06:19:43.677885+00:00
Dijual Murah Rumah Hook di Sunter Prime Area,10500000000.0,Jakarta Utara,Sunter,7.0,4.0,2.0,306.0,600.0,2026-04-28T06:19:47.330090+00:00
Turun Harga Jual Cepat Rumah di Sunter Agung,3600000000.0,Jakarta Utara,Sunter,4.0,4.0,2.0,145.0,215.0,2026-04-28T06:19:50.271659+00:00
Rumah Sunter Agung Perkasa Agung Permai Paradise Bisma Sacna Sts Metro,3600000000.0,Jakarta Utara,Sunter,4.0,3.0,2.0,145.0,215.0,2026-04-28T06:19:54.858105+00:00
Jual Cepat Rumah Bagunan Baru Nego Sampai Deal di Sunter,2800000000.0,Jakarta Utara,Sunter,3.0,2.0,,90.0,120.0,2026-04-28T06:19:58.865379+00:00
For Sale Rumah Cluster Harmony Golf Island Pik,13000000000.0,Jakarta Utara,Golf Island,5.0,5.0,,340.0,240.0,2026-04-28T06:20:03.744285+00:00
"Rumah Mewah 3Lt, Full Furnished, Rapih, Mewah @Golf Island Jakut",13000000000.0,Jakarta Utara,Golf Island,7.0,6.0,,250.0,600.0,2026-04-28T06:20:10.755695+00:00
Dijual Rumah Mewah Dikawasan Elite Villa Gading Indah 3 Lantai Siap Huni. Bebas Banjir. Lokasi Strategis,14800000000.0,Jakarta Utara,Kelapa Gading,5.0,4.0,3.0,300.0,800.0,2026-04-28T06:20:15.197431+00:00
Dijual.cepatrumah.berfungsi Sebagai.kantor.di Kelapa.gading,2300000000.0,Jakarta Utara,Kelapa Gading,2.0,3.0,3.0,128.0,176.0,2026-04-28T06:20:17.874950+00:00
"Rumah Golf Island Signature Pik, Uk 12X35 (3 Lantai) Double View",20000000000.0,Jakarta Utara,Golf Island,5.0,6.0,3.0,420.0,454.0,2026-04-28T06:20:22.075241+00:00
Unit dengan interior desain bagus dengan view lepas lantai rendah,230000000.0,Jakarta Utara,Kelapa Gading,2.0,1.0,,36.0,36.0,2026-04-28T06:20:26.404540+00:00
Rumah Minimalis Brand New Dijual,7000000000.0,Jakarta Utara,Sunter,4.0,4.0,3.0,150.0,354.0,2026-04-28T06:20:30.006053+00:00
Dijual Rumah Daerah Kelapa Gading,3800000000.0,Jakarta Utara,Kelapa Gading,4.0,4.0,1.0,102.0,360.0,2026-04-28T06:20:34.191149+00:00
